doc_id,doc_date,doc_source,doc_title
270404,2017-09-28,PowerLine,Michelle Obama: Women voted for Trump because they were told to like him
270664,2017-09-28,PowerLine,Hollow NFL protests ignore inconvenient truth
270665,2017-09-28,PowerLine,Stranger in a strange land [with comment by Paul]
270668,2017-09-28,PowerLine,Mark Steyn on Monday
270670,2017-09-28,PowerLine,Omri Ceren: Decertification approaches
270757,2017-09-28,Politico Magazine,Do Trump’s NFL Attacks Violate the First Amendment?
270841,2017-09-28,PowerLine,A feel good NFL story
270842,2017-09-28,PowerLine,Making Sense of Berkeley Daze
270905,2017-09-28,Politico Magazine,"The Myth of Mitch McConnell, Political Super-Genius"
271192,2017-09-28,PowerLine,Captain Obvious at the NY Times
271235,2017-09-28,Politico Magazine,When Ruth Bader Ginsburg Thanked Hugh Hefner
271253,2017-09-28,PowerLine,Steve Scalise returns
271254,2017-09-28,PowerLine,Supreme Court Grants Cert In Historic Employee Freedom Case
271255,2017-09-28,PowerLine,The campus free speech crisis in a nutshell [UPDATED]
271629,2017-09-29,Politico Magazine,"‘This Is Bad for America, But Great for Us’"
271652,2017-09-29,PowerLine,Thoughts from the ammo line
271890,2017-09-29,PowerLine,This day in baseball history:  Tears on their pillows
271891,2017-09-29,PowerLine,A right to make a fool of himself
272005,2017-09-29,PowerLine,Trump keeps winning on judicial nominations
272006,2017-09-29,PowerLine,Moore’s Law of Liberalism in Action
272007,2017-09-29,PowerLine,Chuck Todd is a Chucklehead Toad
272256,2017-09-29,PowerLine,"Leo Back, Berlin, 1935"
272346,2017-09-29,PowerLine,Democrats Struggle to Survive In Iowa
272347,2017-09-29,PowerLine,Russian “Meddling” Promoted Black Lives Matter
272507,2017-09-30,PowerLine,The Week in Pictures: No Kneeling Edition
272655,2017-09-30,Politico Magazine,Puerto Rico’s Exodus Begins with a Trickle Into Orlando
273009,2017-09-30,Politico Magazine,Week 19: Internet Billionaires Prepare for Their Public Shaming
273054,2017-10-01,PowerLine,"This day in baseball history:  Yaz, sir"
273055,2017-10-01,PowerLine,Looking On the Bright Side
273404,2017-10-01,Politico Magazine,Could America’s Socialists Become the Tea Party of the Left?
273405,2017-10-01,Politico Magazine,Puerto Rico’s Tragedy Was Years in the Making
273424,2017-10-01,PowerLine,Coates’s world
273425,2017-10-01,PowerLine,The Ken Burns version
273449,2017-10-01,PowerLine,A Reckoning for Silicon Valley Coming?
273450,2017-10-01,PowerLine,In Re: Puerto Rico
273681,2017-10-01,PowerLine,How the Associated Press Spins the Supreme Court
273709,2017-10-01,PowerLine,This day in baseball history:  The impossible dream comes true
273710,2017-10-01,PowerLine,Edmonton Terrorist Is a Somali Refugee
273757,2017-10-01,Politico Magazine,Trump Is Making Canada Great Again
273758,2017-10-01,Politico Magazine,Should Rex Tillerson Resign?
273824,2017-10-02,PowerLine,The Vietnam War gets the Ken Burns treatment
274075,2017-10-02,Politico Magazine,‘They Said I Was Within a Minute of Death’
274076,2017-10-02,Politico Magazine,How One Man Ran a Napalm War in North Korea
274077,2017-10-02,Politico Magazine,The Supreme Court’s Blockbuster Term
274078,2017-10-02,Politico Magazine,Iran’s Foreign Minister Has Some Things He Wants to Say to Donald Trump
274167,2017-10-02,PowerLine,"Trump is right, Tillerson is wasting his time on North Korea"
274168,2017-10-02,PowerLine,Massacre in Las Vegas
274367,2017-10-02,PowerLine,The Problem with Climate Change Fanaticism in Two Headlines
274446,2017-10-02,Politico Magazine,The Military Was Ready in Texas and Florida. What Went Wrong in Puerto Rico?
274506,2017-10-02,PowerLine,Seth Leibsohn for Congress
274507,2017-10-02,PowerLine,"Wake Up to Wokeness, or Something"
274659,2017-10-02,PowerLine,CBS lawyer fired for denouncing Vegas victims as Republicans
274660,2017-10-02,PowerLine,"Kaepernick donated $25,000 to group honoring cop killer"
274742,2017-10-03,Politico Magazine,Misinformation Is the New Normal of Mass Shootings
275009,2017-10-03,PowerLine,Mark Steyn returns
275304,2017-10-03,PowerLine,Additional Oddities Start to Emerge About Las Vegas Shooter
275305,2017-10-03,PowerLine,“Negawatts” Turn Out to Be Nugatory
275306,2017-10-03,PowerLine,Klobuchar shows her blue slip
275307,2017-10-03,PowerLine,Trump is not the problem in Puerto Rico
275401,2017-10-03,Politico Magazine,Rural Hospitals Are Dying and Pregnant Women Are Paying the Price
275402,2017-10-03,Politico Magazine,What McMaster Gets Wrong About Vietnam
275541,2017-10-03,PowerLine,Peak Elitism at the NY Times
275662,2017-10-03,PowerLine,"Hillary: Be Silent, Please"
275663,2017-10-03,PowerLine,Ron Chernow’s “Grant”
275753,2017-10-04,PowerLine,Dumb Book of the Month
275754,2017-10-04,PowerLine,DOD Drops SPLC From Extremism Training Materials
276020,2017-10-04,PowerLine,Friendship à la Menendez
276048,2017-10-04,Politico Magazine,Mass Shootings Are the Systemic Crisis Of Our Time
276049,2017-10-04,Politico Magazine,Could Joe Arpaio Break the Presidential Pardon?
276050,2017-10-04,Politico Magazine,Rex Tillerson Is Running the State Department Into the Ground
276051,2017-10-04,Politico Magazine,Who Will Lead the Left on Gun Control?
276052,2017-10-04,Politico Magazine,"North Korea Called Me a ‘War Maniac.’ I Ignored Them, and Trump Should Too."
276246,2017-10-04,PowerLine,If he were a Richman…
276247,2017-10-04,PowerLine,In the Damond shooting
276562,2017-10-04,Politico Magazine,How We Found Tom Price’s Private Jets
276563,2017-10-04,Politico Magazine,How Silencers Became the Next Gun Control Fight
276564,2017-10-04,Politico Magazine,"Mass Shootings Are Getting Deadlier, Not More Frequent"
276632,2017-10-04,PowerLine,What is William & Mary prepared to do to defend free speech on campus?
276633,2017-10-04,PowerLine,"Civil War on the Left, Part 49: BLM vs. ACLU"
276798,2017-10-04,PowerLine,Trump likely to decertify Iran deal; then what?
276799,2017-10-04,PowerLine,Democrats Threaten to Regulate Twitter
276838,2017-10-05,PowerLine,This day in baseball history:  Gibson gives Cards an early edge
277099,2017-10-05,PowerLine,"Our Moronic News Media, Part 12,176"
277100,2017-10-05,PowerLine,Speaking of Las Vegas
277261,2017-10-05,PowerLine,Harry Reid’s role in the Menendez scandal
277262,2017-10-05,Politico Magazine,Will America’s ‘Black Mecca’ Elect a White Mayor?
277263,2017-10-05,Politico Magazine,Why Tillerson Can't Stay
277608,2017-10-05,PowerLine,"Hillary: Be Silent Please, Part 2"
277609,2017-10-05,Politico Magazine,The ‘Nate Silver Effect’ Is Changing Journalism. Is That Good?
277610,2017-10-05,Politico Magazine,How Las Vegas Shattered Country Music’s Consensus on Guns
277611,2017-10-05,Politico Magazine,Dangerous Waters: The Tennessee Valley Authority
277748,2017-10-05,PowerLine,This day in baseball history:  Lonborg’s masterpiece
278099,2017-10-06,PowerLine,Thoughts from the ammo line
278212,2017-10-06,PowerLine,Minnesota machinations
278233,2017-10-06,Politico Magazine,The Strange Political Afterlife of Arnold Schwarzenegger
278234,2017-10-06,Politico Magazine,The Democrats’ Gerrymandering Obsession
278464,2017-10-06,PowerLine,Trump accused of “sabotaging” Obamacare
278830,2017-10-06,PowerLine,"The Real St. Nicholas, Discovered?"
278831,2017-10-06,PowerLine,Our Crazy Legal System
278832,2017-10-06,PowerLine,Decertificaton of the Iran deal without withdrawal: What does it get us?
279083,2017-10-07,PowerLine,How Leftism Can Ruin a Once-Proud School District
279085,2017-10-07,PowerLine,The Week in Pictures: That Sorry Time of Year Edition
279167,2017-10-07,PowerLine,The Things You Overhear
279269,2017-10-07,Politico Magazine,Trump Is the Star of These Bizarre Victorian Novels
279270,2017-10-07,Politico Magazine,Week 20: Revenge of the Nosy Senators
279290,2017-10-07,PowerLine,Notes on the Ken Burns version
279384,2017-10-07,PowerLine,Energiefehler in Deutschland
279555,2017-10-08,PowerLine,Ireland honors Che Guevara
279556,2017-10-08,PowerLine,Scalise gets standing ovation; some not pleased
279759,2017-10-08,PowerLine,Ban Gas-Powered Cars? California Is Thinking About It
279760,2017-10-08,PowerLine,A tribute to Rudy Boschwitz
279761,2017-10-08,PowerLine,Sunday morning coming down
279933,2017-10-08,PowerLine,"Bill Maher, Neocon?"
279934,2017-10-08,PowerLine,Pence Walks Out on NFL Game
280163,2017-10-08,PowerLine,Dick Durbin plays dumb on Dreamers
280164,2017-10-08,PowerLine,Shocker: Most Country Musicians Support the Bill of Rights
280215,2017-10-09,PowerLine,Is war the only alternative to the Iran deal?
280525,2017-10-09,PowerLine,Columbus Day & culture war
280642,2017-10-09,Politico Magazine,Cotton to the Defense
280644,2017-10-09,Politico Magazine,Are Democrats Headed for a McGovern Redux?
280645,2017-10-09,Politico Magazine,This Is How Donald Trump Thinks the U.S. Government Works
280691,2017-10-09,PowerLine,Systemic oppression of a kind
280692,2017-10-09,PowerLine,The human stain
280855,2017-10-09,PowerLine,A penny’s worth of thoughts on Pence
280856,2017-10-09,PowerLine,"Civil War on the Left, Part 50: No High-Five for DiFi"
280857,2017-10-09,PowerLine,"Love Me, I’m a Liberal, Harvey Weinstein Edition"
281028,2017-10-09,PowerLine,Jemele Hill: How Not to Learn From Experience
281133,2017-10-09,PowerLine,This day in baseball history:  Lonborg keeps Boston alive
281134,2017-10-09,PowerLine,How Leftist Indoctrination Ruins a School System
281189,2017-10-10,PowerLine,Trump’s list
281340,2017-10-10,PowerLine,Cotton to the defense
281483,2017-10-10,Politico Magazine,Mark Kelly to Lawmakers Opposing Gun Laws: ‘You Should Quit’
281484,2017-10-10,PowerLine,Countering Kersten
281779,2017-10-10,PowerLine,Mr. Yousef goes to UNHRC
281781,2017-10-10,PowerLine,Minnesota Mischief
282090,2017-10-10,Politico Magazine,The Secret History of the Female Code Breakers Who Helped Defeat the Nazis
282191,2017-10-10,PowerLine,Horrible Harvey and the Democrats’ Conspiracy of Silence
282379,2017-10-11,PowerLine,"Goodbye, blue slips!?"
282513,2017-10-11,Politico Magazine,Steve Bullock and the Lost Art of Political Persuasion
282514,2017-10-11,Politico Magazine,A Zillionaire’s Solution: Tax the Rich and Save the Economy
282515,2017-10-11,PowerLine,“A substantial security threat”
282835,2017-10-11,PowerLine,Hitler Learns About Harvey Weinstein
282836,2017-10-11,PowerLine,Supreme Court dismisses challenge to travel ban
282876,2017-10-11,PowerLine,"Lake Superior Drying Up Due to Climate Change! No, Wait…"
282877,2017-10-11,PowerLine,The Grassley proviso
282878,2017-10-11,PowerLine,Gillibrand to deliver keynote speech at anti-Israel event
283053,2017-10-11,PowerLine,The Sword Is Mightier Than the Pen
283056,2017-10-11,Politico Magazine,The Bellwether County That Explains Eminem and Kid Rock
283057,2017-10-11,Politico Magazine,Does It Matter If the President Is Smart?
283244,2017-10-12,PowerLine,This day in baseball:  Michael A. Taylor shines
283245,2017-10-12,PowerLine,This day in baseball history — Boston evens it up
283558,2017-10-12,PowerLine,Rudy Boschwitz: A Gillibrand footnote
283675,2017-10-12,PowerLine,Franken in mind
283698,2017-10-12,Politico Magazine,Why the Vegas Shooter Did It
283905,2017-10-12,PowerLine,This day in baseball history — Gibson gets it done on the mound and at the plate
283906,2017-10-12,PowerLine,Campus chaos — a shout-down a day
283907,2017-10-12,PowerLine,Harvey Weinstein and the silence of the civil rights group
284089,2017-10-12,Politico Magazine,Are Millennials Moving Right on Guns?
284090,2017-10-12,Politico Magazine,I’ve Normalized Trump
284091,2017-10-12,Politico Magazine,When 1600 Penn Gets Spooky
284136,2017-10-12,PowerLine,The unfunniest senator
284214,2017-10-12,PowerLine,"On Health Care, Trump Takes an Important First Step"
284215,2017-10-12,PowerLine,AP: Weinstein Once Did Business With a Republican!
284661,2017-10-13,Politico Magazine,The Power of Trump’s Positive Thinking
284747,2017-10-13,PowerLine,The Weinstein contract
284748,2017-10-13,PowerLine,Thoughts from the ammo line
285059,2017-10-13,PowerLine,Previews of Coming Attractions
285061,2017-10-13,PowerLine,Initial thoughts on Trump’s Iran speech: Do all roads lead to a pull-out? [UPDATED]
285156,2017-10-13,PowerLine,Is There Anyone Who Didn’t Know?
285157,2017-10-13,PowerLine,Initial thoughts on the Weinstein employment contract
285158,2017-10-13,Politico Magazine,Does Congress Know What Trump Wants on Iran?
285259,2017-10-13,PowerLine,Trump supporters shout down liberal speakers
285260,2017-10-13,PowerLine,The Democrats Are Shocked!  [Updated]
285261,2017-10-13,PowerLine,Macron the Meta?
285262,2017-10-13,PowerLine,"On Obamacare, Trump Restores the Rule of Law"
285404,2017-10-14,PowerLine,The Week in Pictures: Hurricane Harvey Edition
285569,2017-10-14,Politico Magazine,How Nixon Turned Football into a Political Weapon
285570,2017-10-14,Politico Magazine,The Original Corker-Trump Feud
285571,2017-10-14,PowerLine,Speaking of sabotage
285572,2017-10-14,PowerLine,"The Ken Burns version, cont’d"
285910,2017-10-14,PowerLine,“I Make My Morning Coffee With the Tears of Liberals”
285911,2017-10-14,PowerLine,Widespread academic corruption lets UNC sports off the hook
285953,2017-10-15,PowerLine,Trump’s great call on UNESCO
285998,2017-10-15,PowerLine,Sunday morning coming down
286247,2017-10-15,Politico Magazine,Donald Trump and the Dawn of the Evangelical-Nationalist Alliance
286249,2017-10-15,Politico Magazine,Just What Is the Museum of the Bible Trying to Do?
286251,2017-10-15,Politico Magazine,Trump's Love Affair with Coal
286253,2017-10-15,Politico Magazine,The Book Mattis Reads to Be Prepared for War With North Korea
286254,2017-10-15,Politico Magazine,The Rule That Broke the Senate
286255,2017-10-15,PowerLine,Harvey Time at the Oscars
286256,2017-10-15,Politico Magazine,Week 21: Hunting Trump Like He's Pokemon
286257,2017-10-15,PowerLine,Disrupt this
286258,2017-10-15,PowerLine,Déjà Vu All Over Again at Cornell
286390,2017-10-15,Politico Magazine,‘I Understand What They’re Fighting For’
286537,2017-10-15,PowerLine,Harvey Weinstein: two narratives
286539,2017-10-15,PowerLine,“Green” Energy Fails Every Test
286576,2017-10-16,PowerLine,How Obama holdovers are sowing the seeds for another subprime collapse
286817,2017-10-16,Politico Magazine,‘China Is Laughing About This Situation’
286869,2017-10-16,PowerLine,Iran not feeling the love
286921,2017-10-16,Politico Magazine,The JFK Document Dump Could Be a Fiasco
287045,2017-10-16,PowerLine,The Bergdahl deception
287046,2017-10-16,PowerLine,Is the Left Cracking Up?
287272,2017-10-16,PowerLine,Have Trump’s tweets aided the kneelers’ legal position?
287273,2017-10-16,PowerLine,Jerry Brown Sides with Betsy DeVos on Title IX
287366,2017-10-16,PowerLine,Judge refuses to dismiss case against Menendez
287443,2017-10-16,Politico Magazine,Trump’s Iran Strategy Looks Ominously Familiar
287551,2017-10-16,PowerLine,Trump and McConnell hang out
287954,2017-10-17,PowerLine,The Bergdahl Obamanation
288039,2017-10-17,Politico Magazine,Puerto Rico Rep. Calls Trump Comments 'Shocking'
288170,2017-10-17,PowerLine,"To appease kneelers, NFL backs leniency for felons"
288172,2017-10-17,PowerLine,Loose Ends (30)
288274,2017-10-17,PowerLine,Bombshell Revelations about Russia and Obama’s Department of Justice
288496,2017-10-17,PowerLine,"What, No Harvey Weinstein?!"
288559,2017-10-18,PowerLine,Samantha Power denies serial unmasking
288560,2017-10-18,PowerLine,Poll:  Gillespie and Northam deadlocked in Virginia
288759,2017-10-18,PowerLine,"The Ken Burns version, cont’d"
288940,2017-10-18,PowerLine,The case of Fusion GPS
288941,2017-10-18,PowerLine,Rush to Jean Yarbrough
288942,2017-10-18,Politico Magazine,Why Trump Will Regret Passing Tax Reform
288943,2017-10-18,Politico Magazine,The Urge to Purge
288944,2017-10-18,Politico Magazine,Trump’s Fake Jihad Against the Fake News
289167,2017-10-18,PowerLine,The Important Story You’re Not Hearing Much About
289168,2017-10-18,PowerLine,Madness at Reed
289224,2017-10-18,PowerLine,Confirm Greg Katsas
289411,2017-10-18,PowerLine,Mass Killings Are Not Becoming More Common
289412,2017-10-18,PowerLine,"Tony Abbott: On Global Warming, Dare to Doubt"
289532,2017-10-18,PowerLine,"Our under-incarceration problem, Maryland/Delaware edition"
289680,2017-10-19,PowerLine,Report: Obama DOJ blocked FBI informant from telling Congress about corrupt uranium deal
